longitude,latitude,precipitation,start_date,end_date,source_file
11.150000128797553,43.05000005438119,2.657548,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.250000123073217,43.05000005438119,2.7012055,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.350000117348882,43.05000005438119,2.728589,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.450000111624547,43.05000005438119,2.757959,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
11.55000010590021,43.05000005438119,2.876589,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.649999928445812,43.15000004865685,2.1724794,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.549999934170145,43.15000004865685,2.1892602,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.449999939894482,43.15000004865685,2.2563972,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
14.349999945618817,43.15000004865685,2.32763,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.350000060105527,43.15000004865685,2.7036028,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.450000054381192,43.15000004865685,2.7625754,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.550000048656855,43.15000004865685,2.5832603,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.65000004293252,43.15000004865685,2.7055068,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.750000037208185,43.15000004865685,2.9216712,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.85000003148385,43.15000004865685,2.8041096,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.950000025759515,43.15000004865685,2.7930684,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.050000020035178,43.15000004865685,2.6031642,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.150000014310843,43.15000004865685,2.428904,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
12.150000071554198,43.15000004865685,2.9486027,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
13.250000008586508,43.15000004865685,2.4666574,20180101,20181231,GIOVANNI_g4_timeAvgMap_GPM_3IMERGDE_07_precipitation_20180101_20181231.tif
